 ID,Date,Parameter/Paramètre,Value/Valeur,Qualifier/Qualificatif,Symbol/Symbole,Approval/Approbation
05BH004,2022-04-03 22:40,47,54.6,-1,,Final/Finales
05BH004,2022-04-03 22:45,47,54.5,-1,,Final/Finales
05BH004,2022-04-03 22:50,47,54.6,-1,,Final/Finales
05BH004,2022-04-03 22:55,47,54.6,-1,,Final/Finales
05BH004,2022-04-03 23:00,47,54.6,-1,,Final/Finales
05BH004,2022-04-03 23:05,47,54.6,-1,,Final/Finales
05BH004,2022-04-03 23:10,47,54.7,-1,,Final/Finales
05BH004,2022-04-03 23:15,47,54.6,-1,,Final/Finales
05BH004,2022-04-03 23:20,47,54.7,-1,,Final/Finales
05BH004,2022-04-03 23:25,47,54.7,-1,,Final/Finales
05BH004,2022-04-03 23:30,47,54.7,-1,,Final/Finales
05BH004,2022-04-03 23:35,47,54.6,-1,,Final/Finales
05BH004,2022-04-03 23:40,47,54.7,-1,,Final/Finales
05BH004,2022-04-03 23:45,47,54.8,-1,,Final/Finales
05BH004,2022-04-03 23:50,47,54.8,-1,,Final/Finales
05BH004,2022-04-03 23:55,47,55,-1,,Final/Finales
05BH004,2022-04-04 0:00,47,55,-1,,Final/Finales
05BH004,2022-04-04 0:05,47,55,-1,,Final/Finales
05BH004,2022-04-04 0:10,47,55.1,-1,,Final/Finales
05BH004,2022-04-04 0:15,47,55.1,-1,,Final/Finales
05BH004,2022-04-04 0:20,47,55.1,-1,,Final/Finales
05BH004,2022-04-04 0:25,47,55.2,-1,,Final/Finales
05BH004,2022-04-04 0:30,47,55.2,-1,,Final/Finales
05BH004,2022-04-04 0:35,47,55.2,-1,,Final/Finales
05BH004,2022-04-04 0:40,47,55.2,-1,,Final/Finales
05BH004,2022-04-04 0:45,47,55.2,-1,,Final/Finales
05BH004,2022-04-04 0:50,47,55.1,-1,,Final/Finales
05BH004,2022-04-04 0:55,47,55,-1,,Final/Finales
05BH004,2022-04-04 1:00,47,55,-1,,Final/Finales
05BH004,2022-04-04 1:05,47,54.8,-1,,Final/Finales
05BH004,2022-04-04 1:10,47,54.7,-1,,Final/Finales
05BH004,2022-04-04 1:15,47,54.6,-1,,Final/Finales
05BH004,2022-04-04 1:20,47,54.5,-1,,Final/Finales
05BH004,2022-04-04 1:25,47,54.3,-1,,Final/Finales
05BH004,2022-04-04 1:30,47,54.1,-1,,Final/Finales
05BH004,2022-04-04 1:35,47,54,-1,,Final/Finales
05BH004,2022-04-04 1:40,47,53.8,-1,,Final/Finales
05BH004,2022-04-04 1:45,47,53.7,-1,,Final/Finales
05BH004,2022-04-04 1:50,47,53.6,-1,,Final/Finales
05BH004,2022-04-04 1:55,47,53.6,-1,,Final/Finales
05BH004,2022-04-04 2:00,47,53.5,-1,,Final/Finales
05BH004,2022-04-04 2:05,47,53.5,-1,,Final/Finales
05BH004,2022-04-04 2:10,47,53.3,-1,,Final/Finales
05BH004,2022-04-04 2:15,47,53.3,-1,,Final/Finales
05BH004,2022-04-04 2:20,47,53.2,-1,,Final/Finales
05BH004,2022-04-04 2:25,47,53.2,-1,,Final/Finales
05BH004,2022-04-04 2:30,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 2:35,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 2:40,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 2:45,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 2:50,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 2:55,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:00,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:05,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:10,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:15,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:20,47,52.8,-1,,Final/Finales
05BH004,2022-04-04 3:25,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:30,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:35,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:40,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:45,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:50,47,53,-1,,Final/Finales
05BH004,2022-04-04 3:55,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 4:00,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 4:05,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 4:10,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 4:15,47,53,-1,,Final/Finales
05BH004,2022-04-04 4:20,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 4:25,47,53,-1,,Final/Finales
05BH004,2022-04-04 4:30,47,53,-1,,Final/Finales
05BH004,2022-04-04 4:35,47,53,-1,,Final/Finales
05BH004,2022-04-04 4:40,47,53,-1,,Final/Finales
05BH004,2022-04-04 4:45,47,53,-1,,Final/Finales
05BH004,2022-04-04 4:50,47,53,-1,,Final/Finales
05BH004,2022-04-04 4:55,47,53,-1,,Final/Finales
05BH004,2022-04-04 5:00,47,53,-1,,Final/Finales
05BH004,2022-04-04 5:05,47,53,-1,,Final/Finales
05BH004,2022-04-04 5:10,47,53,-1,,Final/Finales
05BH004,2022-04-04 5:15,47,52.8,-1,,Final/Finales
05BH004,2022-04-04 5:20,47,52.8,-1,,Final/Finales
05BH004,2022-04-04 5:25,47,52.8,-1,,Final/Finales
05BH004,2022-04-04 5:30,47,52.7,-1,,Final/Finales
05BH004,2022-04-04 5:35,47,52.7,-1,,Final/Finales
05BH004,2022-04-04 5:40,47,52.7,-1,,Final/Finales
05BH004,2022-04-04 5:45,47,52.7,-1,,Final/Finales
05BH004,2022-04-04 5:50,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 5:55,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 6:00,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 6:05,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 6:10,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 6:15,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 6:20,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 6:25,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 6:30,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 6:35,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 6:40,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 6:45,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 6:50,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 6:55,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 7:00,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 7:05,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 7:10,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 7:15,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 7:20,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 7:25,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 7:30,47,52.3,-1,,Final/Finales
05BH004,2022-04-04 7:35,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 7:40,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 7:45,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 7:50,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 7:55,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:00,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:05,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:10,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:15,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:20,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:25,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:30,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:35,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:40,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:45,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:50,47,52.5,-1,,Final/Finales
05BH004,2022-04-04 8:55,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:00,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:05,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:10,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:15,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:20,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:25,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:30,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:35,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:40,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:45,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:50,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 9:55,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 10:00,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 10:05,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 10:10,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 10:15,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 10:20,47,52.6,-1,,Final/Finales
05BH004,2022-04-04 10:25,47,52.7,-1,,Final/Finales
05BH004,2022-04-04 10:30,47,52.7,-1,,Final/Finales
05BH004,2022-04-04 10:35,47,52.8,-1,,Final/Finales
05BH004,2022-04-04 10:40,47,52.8,-1,,Final/Finales
05BH004,2022-04-04 10:45,47,53,-1,,Final/Finales
05BH004,2022-04-04 10:50,47,53,-1,,Final/Finales
05BH004,2022-04-04 10:55,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 11:00,47,53.1,-1,,Final/Finales
05BH004,2022-04-04 11:05,47,53.2,-1,,Final/Finales
05BH004,2022-04-04 11:10,47,53.3,-1,,Final/Finales
05BH004,2022-04-04 11:15,47,53.5,-1,,Final/Finales
05BH004,2022-04-04 11:20,47,53.6,-1,,Final/Finales
05BH004,2022-04-04 11:25,47,53.7,-1,,Final/Finales
05BH004,2022-04-04 11:30,47,53.8,-1,,Final/Finales
05BH004,2022-04-04 11:35,47,54.1,-1,,Final/Finales
05BH004,2022-04-04 11:40,47,54.3,-1,,Final/Finales
05BH004,2022-04-04 11:45,47,54.7,-1,,Final/Finales
05BH004,2022-04-04 11:50,47,55,-1,,Final/Finales
05BH004,2022-04-04 11:55,47,55.2,-1,,Final/Finales
05BH004,2022-04-04 12:00,47,55.5,-1,,Final/Finales
05BH004,2022-04-04 12:05,47,55.7,-1,,Final/Finales
05BH004,2022-04-04 12:10,47,56.1,-1,,Final/Finales
05BH004,2022-04-04 12:15,47,56.4,-1,,Final/Finales
05BH004,2022-04-04 12:20,47,56.6,-1,,Final/Finales
05BH004,2022-04-04 12:25,47,56.9,-1,,Final/Finales
05BH004,2022-04-04 12:30,47,57,-1,,Final/Finales
05BH004,2022-04-04 12:35,47,57.3,-1,,Final/Finales
05BH004,2022-04-04 12:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-04 12:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-04 12:50,47,57.5,-1,,Final/Finales
05BH004,2022-04-04 12:55,47,57.5,-1,,Final/Finales
05BH004,2022-04-04 13:00,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 13:05,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 13:10,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 13:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 13:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 13:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 13:30,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 13:35,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 13:40,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 13:45,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 13:50,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 13:55,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:00,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:05,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:10,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:15,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:20,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 14:30,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:35,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 14:40,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 14:45,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 14:50,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 14:55,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 15:00,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 15:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 15:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 15:15,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 15:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 15:25,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 15:30,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 15:35,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 15:40,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 15:45,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 15:50,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 15:55,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 16:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 16:05,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 16:10,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 16:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 16:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 16:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 16:30,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 16:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 16:40,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 16:45,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 16:50,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 16:55,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 17:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 17:05,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 17:10,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 17:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 17:20,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 17:25,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 17:30,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 17:35,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 17:40,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 17:45,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 17:50,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 17:55,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 18:00,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 18:05,47,57.7,-1,,Final/Finales
05BH004,2022-04-04 18:10,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 18:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 18:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 18:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 18:30,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 18:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 18:40,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 18:45,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 18:50,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 18:55,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 19:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 19:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 19:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 19:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 19:20,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 19:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 19:30,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 19:35,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 19:40,47,57.8,-1,,Final/Finales
05BH004,2022-04-04 19:45,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 19:50,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 19:55,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 20:00,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 20:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 20:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 20:15,47,57.9,-1,,Final/Finales
05BH004,2022-04-04 20:20,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 20:25,47,58.1,-1,,Final/Finales
05BH004,2022-04-04 20:30,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 20:35,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 20:40,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 20:45,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 20:50,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 20:55,47,58.3,-1,,Final/Finales
05BH004,2022-04-04 21:00,47,58.3,-1,,Final/Finales
05BH004,2022-04-04 21:05,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:10,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:15,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:20,47,58.6,-1,,Final/Finales
05BH004,2022-04-04 21:25,47,58.6,-1,,Final/Finales
05BH004,2022-04-04 21:30,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:35,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:40,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:45,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:50,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 21:55,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:00,47,58.6,-1,,Final/Finales
05BH004,2022-04-04 22:05,47,58.6,-1,,Final/Finales
05BH004,2022-04-04 22:10,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:15,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:20,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:25,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:30,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:35,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:40,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:45,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:50,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 22:55,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 23:00,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 23:05,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 23:10,47,58.6,-1,,Final/Finales
05BH004,2022-04-04 23:15,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 23:20,47,58.5,-1,,Final/Finales
05BH004,2022-04-04 23:25,47,58.3,-1,,Final/Finales
05BH004,2022-04-04 23:30,47,58.3,-1,,Final/Finales
05BH004,2022-04-04 23:35,47,58.3,-1,,Final/Finales
05BH004,2022-04-04 23:40,47,58.3,-1,,Final/Finales
05BH004,2022-04-04 23:45,47,58.3,-1,,Final/Finales
05BH004,2022-04-04 23:50,47,58.2,-1,,Final/Finales
05BH004,2022-04-04 23:55,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:00,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:05,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:10,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 0:15,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:20,47,58.2,-1,,Final/Finales
05BH004,2022-04-05 0:25,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:30,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:35,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:40,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:45,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:50,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 0:55,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 1:00,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 1:05,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 1:10,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 1:15,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 1:20,47,58.7,-1,,Final/Finales
05BH004,2022-04-05 1:25,47,58.7,-1,,Final/Finales
05BH004,2022-04-05 1:30,47,58.7,-1,,Final/Finales
05BH004,2022-04-05 1:35,47,58.6,-1,,Final/Finales
05BH004,2022-04-05 1:40,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 1:45,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 1:50,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 1:55,47,58.2,-1,,Final/Finales
05BH004,2022-04-05 2:00,47,58.2,-1,,Final/Finales
05BH004,2022-04-05 2:05,47,58.2,-1,,Final/Finales
05BH004,2022-04-05 2:10,47,58.2,-1,,Final/Finales
05BH004,2022-04-05 2:15,47,58.2,-1,,Final/Finales
05BH004,2022-04-05 2:20,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 2:25,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 2:30,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 2:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 2:40,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 2:45,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 2:50,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 2:55,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 3:00,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 3:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 3:10,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 3:15,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 3:20,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 3:25,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 3:30,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 3:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 3:40,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 3:45,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 3:50,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 3:55,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:00,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:15,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 4:20,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 4:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:30,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:40,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 4:45,47,58.1,-1,,Final/Finales
05BH004,2022-04-05 4:50,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 4:55,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 5:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 5:05,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 5:10,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 5:15,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 5:20,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 5:25,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 5:30,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 5:35,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 5:40,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 5:45,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 5:50,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 5:55,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 6:00,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 6:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 6:10,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 6:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 6:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 6:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 6:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 6:35,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 6:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 6:45,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 6:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 6:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 7:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 7:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 7:10,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 7:15,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 7:20,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 7:25,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 7:30,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 7:35,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 7:40,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 7:45,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 7:50,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 7:55,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:05,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:10,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 8:30,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:35,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:40,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:45,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 8:50,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 8:55,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 9:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 9:05,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:10,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:15,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:20,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:25,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:30,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:35,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:40,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 9:45,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 9:50,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 9:55,47,57.7,-1,,Final/Finales
